case,completeTime,b0,b1,b2,b3,b4,b5,b6,b7,b8
67,3122006,0,0,1,0,0,0,0,0,0
67,4808181,0,1,0,0,0,0,0,0,0
67,6113092,0,0,0,1,0,0,0,0,0
67,6742768,1,0,0,0,0,0,0,0,0
67,6937380,1,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0
68,2215327,1,0,0,0,0,0,0,0,0
68,2306932,0,1,0,0,0,0,0,0,0
68,5185231,0,0,0,1,0,0,0,0,0
68,5331208,1,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0
69,1382445,1,0,0,0,0,0,0,0,0
69,3342176,0,1,0,0,0,0,0,0,0
69,3388102,0,0,0,1,0,0,0,0,0
69,3752983,0,0,0,1,0,0,0,0,0
69,3978265,0,0,0,1,0,0,0,0,0
69,4483150,0,0,1,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
70,953385,1,0,0,0,0,0,0,0,0
70,2730277,0,0,0,1,0,0,0,0,0
70,4508497,0,1,0,0,0,0,0,0,0
70,5083745,0,0,0,1,0,0,0,0,0
70,6142972,1,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0
71,92651,0,0,0,1,0,0,0,0,0
71,585222,0,0,0,1,0,0,0,0,0
71,1182460,0,1,0,0,0,0,0,0,0
71,2867396,0,1,0,0,0,0,0,0,0
71,5191053,0,0,0,1,0,0,0,0,0
71,5501620,0,1,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0
72,147525,0,1,0,0,0,0,0,0,0
72,1788094,1,0,0,0,0,0,0,0,0
72,1955070,0,1,0,0,0,0,0,0,0
72,2703884,1,0,0,0,0,0,0,0,0
72,4160492,1,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
73,882850,0,0,1,0,0,0,0,0,0
73,2146040,0,0,0,1,0,0,0,0,0
73,5585591,0,1,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0
74,1660277,0,0,0,1,0,0,0,0,0
74,1773802,0,1,0,0,0,0,0,0,0
74,2296866,0,1,0,0,0,0,0,0,0
74,2307444,0,0,0,1,0,0,0,0,0
74,3111783,0,0,1,0,0,0,0,0,0
74,3224582,0,0,1,0,0,0,0,0,0
74,3947888,1,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0
75,169223,0,1,0,0,0,0,0,0,0
75,2885615,0,0,0,1,0,0,0,0,0
75,3120545,0,0,1,0,0,0,0,0,0
75,3918607,0,0,0,1,0,0,0,0,0
75,4838652,1,0,0,0,0,0,0,0,0
75,7401867,0,0,1,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
76,471736,0,0,0,1,0,0,0,0,0
76,2646753,0,0,1,0,0,0,0,0,0
76,3308063,1,0,0,0,0,0,0,0,0
76,3701910,0,0,1,0,0,0,0,0,0
76,6955508,0,1,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
77,3120673,1,0,0,0,0,0,0,0,0
77,3175088,0,1,0,0,0,0,0,0,0
77,4240957,1,0,0,0,0,0,0,0,0
77,6106462,0,1,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0
78,1574226,0,0,1,0,0,0,0,0,0
78,4743130,0,0,0,1,0,0,0,0,0
78,4894173,0,0,1,0,0,0,0,0,0
78,6766537,0,0,1,0,0,0,0,0,0
78,6783759,0,1,0,0,0,0,0,0,0
78,7533477,0,0,0,1,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
79,66301,1,0,0,0,0,0,0,0,0
79,4358277,0,1,0,0,0,0,0,0,0
79,5827229,0,0,1,0,0,0,0,0,0
79,6153130,0,0,0,1,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
80,2124023,0,1,0,0,0,0,0,0,0
80,2298804,0,1,0,0,0,0,0,0,0
80,5030235,0,0,1,0,0,0,0,0,0
80,5942744,0,1,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0
81,494104,0,0,0,1,0,0,0,0,0
81,907413,0,0,0,1,0,0,0,0,0
81,3226124,0,1,0,0,0,0,0,0,0
81,4138458,0,0,0,1,0,0,0,0,0
81,5565808,0,0,1,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0
82,1092829,0,0,1,0,0,0,0,0,0
82,1613418,0,0,1,0,0,0,0,0,0
82,2525522,1,0,0,0,0,0,0,0,0
82,2803238,1,0,0,0,0,0,0,0,0
82,4569830,1,0,0,0,0,0,0,0,0
82,5420426,0,0,1,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
83,6762223,0,0,1,0,0,0,0,0,0
83,6809830,0,0,0,1,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0
84,572441,0,1,0,0,0,0,0,0,0
84,2042069,0,0,0,1,0,0,0,0,0
84,2477722,0,0,1,0,0,0,0,0,0
84,3627372,0,0,0,1,0,0,0,0,0
84,6262562,0,0,1,0,0,0,0,0,0
84,6964299,0,0,0,1,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
85,695107,0,0,0,1,0,0,0,0,0
85,2069630,1,0,0,0,0,0,0,0,0
85,7823836,0,1,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
86,6174391,0,0,0,1,0,0,0,0,0
86,7202579,1,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
87,3067272,0,0,1,0,0,0,0,0,0
87,3454942,0,0,1,0,0,0,0,0,0
87,3995991,0,1,0,0,0,0,0,0,0
87,6058902,0,0,1,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
88,2283099,1,0,0,0,0,0,0,0,0
88,4299921,1,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
89,4465643,0,0,1,0,0,0,0,0,0
89,6837840,1,0,0,0,0,0,0,0,0
89,7875736,0,1,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
90,1743829,0,0,0,1,0,0,0,0,0
90,2977472,0,0,0,1,0,0,0,0,0
90,4697939,0,0,0,1,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
91,1115519,0,0,1,0,0,0,0,0,0
91,1426182,0,0,0,1,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
92,1759691,0,0,1,0,0,0,0,0,0
92,1848295,0,0,0,1,0,0,0,0,0
92,5344297,0,0,0,1,0,0,0,0,0
92,5889249,1,0,0,0,0,0,0,0,0
92,6104523,1,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
93,2456270,0,0,0,1,0,0,0,0,0
93,3705305,0,1,0,0,0,0,0,0,0
93,5275094,0,1,0,0,0,0,0,0,0
93,7816829,1,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
94,1756007,0,0,1,0,0,0,0,0,0
94,7697841,0,0,1,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
95,76984,0,1,0,0,0,0,0,0,0
95,2553523,0,0,0,1,0,0,0,0,0
95,5013989,0,1,0,0,0,0,0,0,0
95,6358606,0,0,1,0,0,0,0,0,0
95,6763806,0,1,0,0,0,0,0,0,0
95,7137830,1,0,0,0,0,0,0,0,0
95,7619537,0,0,1,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
96,268588,0,0,0,1,0,0,0,0,0
96,508105,0,1,0,0,0,0,0,0,0
96,559080,1,0,0,0,0,0,0,0,0
96,1736326,1,0,0,0,0,0,0,0,0
96,4969494,0,1,0,0,0,0,0,0,0
96,5887823,0,0,0,1,0,0,0,0,0
96,7791201,1,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
97,765173,0,0,0,1,0,0,0,0,0
97,3010576,0,0,0,1,0,0,0,0,0
97,3844876,0,0,1,0,0,0,0,0,0
97,5418445,0,0,1,0,0,0,0,0,0
97,6801294,0,0,1,0,0,0,0,0,0
98,1568077,0,0,1,0,0,0,0,0,0
98,2811851,0,1,0,0,0,0,0,0,0
98,4033932,0,0,1,0,0,0,0,0,0
98,4947660,1,0,0,0,0,0,0,0,0
98,5316887,0,1,0,0,0,0,0,0,0
98,5488396,0,0,1,0,0,0,0,0,0
98,5601017,1,0,0,0,0,0,0,0,0
98,6820237,0,1,0,0,0,0,0,0,0
98,6823598,0,0,1,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
99,758059,0,0,1,0,0,0,0,0,0
99,1735487,0,1,0,0,0,0,0,0,0
99,4577718,1,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
100,124307,0,1,0,0,0,0,0,0,0
100,937696,1,0,0,0,0,0,0,0,0
100,2751801,1,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0
101,1314370,0,0,1,0,0,0,0,0,0
101,2749993,0,0,0,1,0,0,0,0,0
101,3764874,0,0,0,1,0,0,0,0,0
101,5542841,0,0,1,0,0,0,0,0,0
101,6378686,1,0,0,0,0,0,0,0,0
101,7948152,0,1,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0
102,104315,0,1,0,0,0,0,0,0,0
102,355705,1,0,0,0,0,0,0,0,0
102,2600012,0,0,0,1,0,0,0,0,0
102,3282147,0,0,0,1,0,0,0,0,0
102,4648497,1,0,0,0,0,0,0,0,0
102,5024095,0,0,0,1,0,0,0,0,0
102,5285250,1,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0
103,1570400,0,0,0,1,0,0,0,0,0
103,5815767,0,0,1,0,0,0,0,0,0
103,7213613,0,0,0,1,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0
104,4297864,0,0,0,1,0,0,0,0,0
104,4595338,1,0,0,0,0,0,0,0,0
104,5605833,0,0,1,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0
105,922389,0,0,1,0,0,0,0,0,0
105,1215722,0,0,0,1,0,0,0,0,0
105,2648600,1,0,0,0,0,0,0,0,0
105,4262494,0,1,0,0,0,0,0,0,0
105,5590370,0,0,1,0,0,0,0,0,0
105,7368171,0,0,1,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
106,2099651,0,0,1,0,0,0,0,0,0
106,5427899,0,0,0,1,0,0,0,0,0
106,5980678,1,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
107,74640,0,0,1,0,0,0,0,0,0
107,626037,1,0,0,0,0,0,0,0,0
107,1600692,0,0,0,1,0,0,0,0,0
107,5970418,0,0,1,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0
108,797476,0,1,0,0,0,0,0,0,0
108,1577163,0,0,0,1,0,0,0,0,0
108,1811548,0,0,1,0,0,0,0,0,0
108,1932508,1,0,0,0,0,0,0,0,0
108,2665701,0,0,1,0,0,0,0,0,0
108,5889062,0,0,0,1,0,0,0,0,0
108,6793282,1,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
109,124159,1,0,0,0,0,0,0,0,0
109,245929,0,1,0,0,0,0,0,0,0
109,1582107,0,1,0,0,0,0,0,0,0
109,1604466,0,1,0,0,0,0,0,0,0
109,3029371,0,1,0,0,0,0,0,0,0
109,4435646,0,0,1,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0
110,1930817,1,0,0,0,0,0,0,0,0
110,1944335,1,0,0,0,0,0,0,0,0
110,7146582,0,1,0,0,0,0,0,0,0
110,7500850,1,0,0,0,0,0,0,0,0
110,7526635,1,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
111,799846,1,0,0,0,0,0,0,0,0
111,2520462,0,0,0,1,0,0,0,0,0
111,2856126,1,0,0,0,0,0,0,0,0
111,5850398,0,0,0,1,0,0,0,0,0
111,6662699,1,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
112,2542537,0,0,0,1,0,0,0,0,0
112,3921126,0,0,1,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0
113,2537488,1,0,0,0,0,0,0,0,0
113,2604159,0,0,1,0,0,0,0,0,0
113,4146573,0,0,1,0,0,0,0,0,0
113,5467779,1,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0
114,1716097,0,1,0,0,0,0,0,0,0
114,4024986,0,0,0,1,0,0,0,0,0
114,4328606,0,0,1,0,0,0,0,0,0
114,5004823,0,1,0,0,0,0,0,0,0
114,5129257,0,1,0,0,0,0,0,0,0
114,6830660,0,1,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0
115,273276,0,0,1,0,0,0,0,0,0
115,2256583,0,0,1,0,0,0,0,0,0
115,3121239,1,0,0,0,0,0,0,0,0
115,3574504,1,0,0,0,0,0,0,0,0
115,7330478,0,1,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
116,2338667,0,1,0,0,0,0,0,0,0
116,4499530,0,1,0,0,0,0,0,0,0
116,4982950,0,1,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
117,2189623,1,0,0,0,0,0,0,0,0
117,4939077,0,0,0,1,0,0,0,0,0
117,6987525,0,0,1,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
118,527341,0,0,0,1,0,0,0,0,0
118,3090450,0,1,0,0,0,0,0,0,0
118,7851606,1,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0
119,2049287,0,0,1,0,0,0,0,0,0
119,3832335,1,0,0,0,0,0,0,0,0
119,4090618,0,1,0,0,0,0,0,0,0
119,5252061,1,0,0,0,0,0,0,0,0
119,7051258,0,0,0,1,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
120,3239779,0,0,1,0,0,0,0,0,0
120,4821959,0,0,0,1,0,0,0,0,0
120,5707397,0,0,0,1,0,0,0,0,0
120,7764436,0,1,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0
121,3552918,0,0,1,0,0,0,0,0,0
121,3853077,0,0,0,1,0,0,0,0,0
121,4088412,1,0,0,0,0,0,0,0,0
121,4108089,1,0,0,0,0,0,0,0,0
121,5119797,0,0,1,0,0,0,0,0,0
121,5220872,0,0,0,1,0,0,0,0,0
121,7051536,0,0,1,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
122,808031,1,0,0,0,0,0,0,0,0
122,942516,0,0,0,1,0,0,0,0,0
122,2973459,0,0,1,0,0,0,0,0,0
122,5567060,0,1,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0
123,643873,1,0,0,0,0,0,0,0,0
123,2228453,0,0,0,1,0,0,0,0,0
123,5716737,0,0,0,1,0,0,0,0,0
123,7023133,0,1,0,0,0,0,0,0,0
123,7565272,0,1,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0
124,3405384,0,1,0,0,0,0,0,0,0
124,6608218,0,0,1,0,0,0,0,0,0
124,7794650,0,0,1,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0
125,1276851,0,1,0,0,0,0,0,0,0
125,1520278,0,0,1,0,0,0,0,0,0
125,3587665,1,0,0,0,0,0,0,0,0
125,4060376,0,1,0,0,0,0,0,0,0
125,5830965,1,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
126,2681002,0,0,1,0,0,0,0,0,0
126,5636019,0,1,0,0,0,0,0,0,0
126,6480346,1,0,0,0,0,0,0,0,0
126,6793856,0,0,0,1,0,0,0,0,0
126,7073302,0,1,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
127,3069177,0,1,0,0,0,0,0,0,0
127,5643965,1,0,0,0,0,0,0,0,0
127,6134678,0,1,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
128,1113430,0,1,0,0,0,0,0,0,0
128,2766406,0,0,1,0,0,0,0,0,0
128,3201428,0,0,0,1,0,0,0,0,0
128,3506558,0,0,0,1,0,0,0,0,0
128,7885787,0,1,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0
129,304792,1,0,0,0,0,0,0,0,0
129,3316089,0,0,0,1,0,0,0,0,0
129,3675990,0,1,0,0,0,0,0,0,0
129,3746992,0,1,0,0,0,0,0,0,0
129,6038455,1,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0
130,1332733,0,1,0,0,0,0,0,0,0
130,3535105,0,0,0,1,0,0,0,0,0
130,3555984,0,1,0,0,0,0,0,0,0
130,7239303,1,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
131,3256203,0,1,0,0,0,0,0,0,0
131,4290705,0,1,0,0,0,0,0,0,0
131,7131701,0,0,0,1,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
132,3969455,0,0,1,0,0,0,0,0,0
132,4056823,0,0,1,0,0,0,0,0,0
132,4804109,0,1,0,0,0,0,0,0,0
132,5585210,0,0,0,1,0,0,0,0,0
132,5814130,0,0,0,1,0,0,0,0,0
132,7721659,1,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0
133,1141956,1,0,0,0,0,0,0,0,0
133,1755007,0,0,0,1,0,0,0,0,0
133,2942396,1,0,0,0,0,0,0,0,0
133,3232335,0,1,0,0,0,0,0,0,0
133,4161546,0,1,0,0,0,0,0,0,0
133,5562112,0,0,0,1,0,0,0,0,0
133,5613984,0,1,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
134,854036,0,0,1,0,0,0,0,0,0
134,2453296,0,1,0,0,0,0,0,0,0
134,4665547,1,0,0,0,0,0,0,0,0
134,4785232,0,0,1,0,0,0,0,0,0
